blm_balanced_60_1000_379_100_5,aposteriori,DM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_60_1000_379_100_5,aposteriori,DM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_60_1000_136_51_5,aposteriori,DM,lidstone,vectorized,n=1,class_1,197,6,3,594
multinom_balanced_60_1000_136_51_5,aposteriori,DM,lidstone,vectorized,n=1,class_2,195,4,5,596
multinom_balanced_60_1000_136_51_5,aposteriori,DM,lidstone,vectorized,n=1,class_3,196,5,4,595
multinom_balanced_60_1000_136_51_5,aposteriori,DM,lidstone,vectorized,n=1,class_4,196,1,4,599
multinom_balanced_60_1000_258_76_1,empirical,DM,lidstone,vectorized,n=1,class_1,197,3,3,597
multinom_balanced_60_1000_258_76_1,empirical,DM,lidstone,vectorized,n=1,class_2,198,2,2,598
multinom_balanced_60_1000_258_76_1,empirical,DM,lidstone,vectorized,n=1,class_3,183,1,17,599
multinom_balanced_60_1000_258_76_1,empirical,DM,lidstone,vectorized,n=1,class_4,199,17,1,583
blm_balanced_48_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_1,200,42,0,558
blm_balanced_48_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_2,156,0,44,600
blm_balanced_48_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_3,167,1,33,599
blm_balanced_48_1000_136_26_3,empirical,BLM,lidstone,vectorized,n=1,class_4,200,34,0,566
multinom_balanced_22_1000_136_2_2,aposteriori,DM,lidstone,vectorized,n=1,class_1,199,6,1,594
multinom_balanced_22_1000_136_2_2,aposteriori,DM,lidstone,vectorized,n=1,class_2,57,1,143,599
multinom_balanced_22_1000_136_2_2,aposteriori,DM,lidstone,vectorized,n=1,class_3,200,337,0,263
multinom_balanced_22_1000_136_2_2,aposteriori,DM,lidstone,vectorized,n=1,class_4,0,0,200,600
blm_balanced_48_1000_136_51_1,empirical,BLM,lidstone,vectorized,n=1,class_1,200,30,0,570
blm_balanced_48_1000_136_51_1,empirical,BLM,lidstone,vectorized,n=1,class_2,170,0,30,600
blm_balanced_48_1000_136_51_1,empirical,BLM,lidstone,vectorized,n=1,class_3,170,0,30,600
blm_balanced_48_1000_136_51_1,empirical,BLM,lidstone,vectorized,n=1,class_4,200,30,0,570
multinom_balanced_35_1000_15_26_4,None,DM,lidstone,vectorized,n=1,class_1,191,79,9,521
multinom_balanced_35_1000_15_26_4,None,DM,lidstone,vectorized,n=1,class_2,98,25,102,575
multinom_balanced_35_1000_15_26_4,None,DM,lidstone,vectorized,n=1,class_3,62,33,138,567
multinom_balanced_35_1000_15_26_4,None,DM,lidstone,vectorized,n=1,class_4,185,127,15,473
multinom_balanced_10_1000_136_51_2,empirical,BLM,lidstone,vectorized,n=1,class_1,200,0,0,600
multinom_balanced_10_1000_136_51_2,empirical,BLM,lidstone,vectorized,n=1,class_2,200,0,0,600
multinom_balanced_10_1000_136_51_2,empirical,BLM,lidstone,vectorized,n=1,class_3,200,0,0,600
multinom_balanced_10_1000_136_51_2,empirical,BLM,lidstone,vectorized,n=1,class_4,200,0,0,600
blm_balanced_60_1000_379_76_2,None,DM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_60_1000_379_76_2,None,DM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_60_1000_379_76_2,None,DM,lidstone,vectorized,n=1,class_3,199,0,1,600
blm_balanced_60_1000_379_76_2,None,DM,lidstone,vectorized,n=1,class_4,200,1,0,599
blm_balanced_10_1000_136_51_2,aposteriori,BLM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_10_1000_136_51_2,aposteriori,BLM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_10_1000_136_51_2,aposteriori,BLM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_10_1000_136_51_2,aposteriori,BLM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_60_1000_500_26_2,empirical,BLM,lidstone,vectorized,n=1,class_1,199,2,1,598
multinom_balanced_60_1000_500_26_2,empirical,BLM,lidstone,vectorized,n=1,class_2,198,0,2,600
multinom_balanced_60_1000_500_26_2,empirical,BLM,lidstone,vectorized,n=1,class_3,200,1,0,599
multinom_balanced_60_1000_500_26_2,empirical,BLM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_48_1000_136_51_5,None,DM,lidstone,vectorized,n=1,class_1,200,56,0,544
multinom_balanced_48_1000_136_51_5,None,DM,lidstone,vectorized,n=1,class_2,142,0,58,600
multinom_balanced_48_1000_136_51_5,None,DM,lidstone,vectorized,n=1,class_3,113,0,87,600
multinom_balanced_48_1000_136_51_5,None,DM,lidstone,vectorized,n=1,class_4,200,89,0,511
blm_balanced_35_1000_15_26_4,None,BLM,lidstone,vectorized,n=1,class_1,186,71,14,529
blm_balanced_35_1000_15_26_4,None,BLM,lidstone,vectorized,n=1,class_2,115,29,85,571
blm_balanced_35_1000_15_26_4,None,BLM,lidstone,vectorized,n=1,class_3,82,39,118,561
blm_balanced_35_1000_15_26_4,None,BLM,lidstone,vectorized,n=1,class_4,179,99,21,501
blm_balanced_35_1000_136_2_5,None,BLM,lidstone,vectorized,n=1,class_1,200,119,0,481
blm_balanced_35_1000_136_2_5,None,BLM,lidstone,vectorized,n=1,class_2,81,1,119,599
